customer_id,customer_name,email,city,state,signup_date
780,Customer_780,customer780@example.com,Chennai,Delhi,2023-04-02
781,Customer_781,customer781@example.com,Ahmedabad,Telangana,2024-07-01
782,Customer_782,customer782@example.com,Delhi,Karnataka,2024-03-03
783,Customer_783,customer783@example.com,Bengaluru,Delhi,2024-02-11
784,Customer_784,customer784@example.com,Lucknow,Karnataka,2023-10-24
785,Customer_785,customer785@example.com,Delhi,Delhi,2023-11-02
786,Customer_786,customer786@example.com,Ahmedabad,Gujarat,2023-04-20
787,Customer_787,customer787@example.com,Pune,Tamil Nadu,2024-04-10
788,Customer_788,customer788@example.com,Kolkata,West Bengal,2024-05-20
789,Customer_789,customer789@example.com,Bengaluru,West Bengal,2024-04-24
790,Customer_790,customer790@example.com,Chennai,Telangana,2023-04-26
791,Customer_791,customer791@example.com,Pune,Karnataka,2024-04-14
792,Customer_792,customer792@example.com,Chennai,Karnataka,2023-01-15
793,Customer_793,customer793@example.com,Pune,Tamil Nadu,2024-08-04
794,Customer_794,customer794@example.com,Hyderabad,Karnataka,2024-09-17
795,Customer_795,customer795@example.com,Jaipur,Rajasthan,2024-06-11
796,Customer_796,customer796@example.com,Pune,Maharashtra,2024-02-15
797,Customer_797,customer797@example.com,Mumbai,Karnataka,2023-05-24
798,Customer_798,customer798@example.com,Lucknow,Maharashtra,2023-09-12
799,Customer_799,customer799@example.com,Delhi,Tamil Nadu,2024-01-28
800,Customer_800,customer800@example.com,Hyderabad,Uttar Pradesh,2023-10-01
801,Customer_801,customer801@example.com,Pune,Tamil Nadu,2024-08-19
802,Customer_802,customer802@example.com,Ahmedabad,Delhi,2023-09-25
803,Customer_803,customer803@example.com,Pune,Telangana,2023-03-05
804,Customer_804,customer804@example.com,Mumbai,Uttar Pradesh,2023-11-11
805,Customer_805,customer805@example.com,Bengaluru,Rajasthan,2024-05-29
806,Customer_806,customer806@example.com,Chennai,Maharashtra,2024-10-16
807,Customer_807,customer807@example.com,Chennai,Maharashtra,2024-09-21
808,Customer_808,customer808@example.com,Hyderabad,Telangana,2023-05-17
809,Customer_809,customer809@example.com,Lucknow,Karnataka,2024-04-10
810,Customer_810,customer810@example.com,Ahmedabad,Maharashtra,2024-03-01
811,Customer_811,customer811@example.com,Kolkata,Uttar Pradesh,2024-07-04
812,Customer_812,customer812@example.com,Hyderabad,Telangana,2024-11-27
813,Customer_813,customer813@example.com,Ahmedabad,Maharashtra,2024-06-22
814,Customer_814,customer814@example.com,Lucknow,West Bengal,2024-01-06
815,Customer_815,customer815@example.com,Mumbai,Gujarat,2023-04-25
816,Customer_816,customer816@example.com,Delhi,West Bengal,2024-06-01
817,Customer_817,customer817@example.com,Hyderabad,Gujarat,2024-07-03
818,Customer_818,customer818@example.com,Bengaluru,Karnataka,2023-12-02
819,Customer_819,customer819@example.com,Kolkata,Uttar Pradesh,2023-04-30
820,Customer_820,customer820@example.com,Hyderabad,Gujarat,2024-05-15
821,Customer_821,customer821@example.com,Mumbai,West Bengal,2024-04-01
822,Customer_822,customer822@example.com,Delhi,Uttar Pradesh,2023-05-16
823,Customer_823,customer823@example.com,Kolkata,Rajasthan,2024-04-12
824,Customer_824,customer824@example.com,Ahmedabad,Delhi,2024-07-26
825,Customer_825,customer825@example.com,Lucknow,Tamil Nadu,2023-01-23
826,Customer_826,customer826@example.com,Jaipur,Tamil Nadu,2023-01-04
827,Customer_827,customer827@example.com,Hyderabad,Gujarat,2023-03-16
828,Customer_828,customer828@example.com,Delhi,Rajasthan,2023-12-19
829,Customer_829,customer829@example.com,Mumbai,West Bengal,2023-03-03
830,Customer_830,customer830@example.com,Mumbai,Uttar Pradesh,2023-02-02
831,Customer_831,customer831@example.com,Chennai,Rajasthan,2023-07-04
832,Customer_832,customer832@example.com,Bengaluru,Rajasthan,2024-01-19
833,Customer_833,customer833@example.com,Jaipur,Uttar Pradesh,2024-01-22
834,Customer_834,customer834@example.com,Jaipur,Maharashtra,2024-11-30
835,Customer_835,customer835@example.com,Kolkata,Karnataka,2024-10-31
836,Customer_836,customer836@example.com,Pune,Maharashtra,2023-07-02
837,Customer_837,customer837@example.com,Kolkata,Rajasthan,2024-06-25
838,Customer_838,customer838@example.com,Bengaluru,Telangana,2023-01-04
839,Customer_839,customer839@example.com,Delhi,Tamil Nadu,2024-04-19
840,Customer_840,customer840@example.com,Kolkata,Rajasthan,2024-06-28
841,Customer_841,customer841@example.com,Jaipur,Telangana,2023-09-11
842,Customer_842,customer842@example.com,Lucknow,Maharashtra,2023-06-08
843,Customer_843,customer843@example.com,Chennai,Telangana,2023-04-26
844,Customer_844,customer844@example.com,Delhi,Rajasthan,2024-09-21
845,Customer_845,customer845@example.com,Delhi,Telangana,2023-07-31
846,Customer_846,customer846@example.com,Mumbai,Maharashtra,2024-08-31
847,Customer_847,customer847@example.com,Delhi,Uttar Pradesh,2024-09-04
848,Customer_848,customer848@example.com,Delhi,Telangana,2023-02-15
849,Customer_849,customer849@example.com,Jaipur,Uttar Pradesh,2023-08-28
850,Customer_850,customer850@example.com,Kolkata,Telangana,2023-02-27
851,Customer_851,customer851@example.com,Bengaluru,West Bengal,2023-10-24
852,Customer_852,customer852@example.com,Hyderabad,Gujarat,2023-11-23
853,Customer_853,customer853@example.com,Ahmedabad,Gujarat,2024-11-19
854,Customer_854,customer854@example.com,Pune,Telangana,2023-11-06
855,Customer_855,customer855@example.com,Bengaluru,West Bengal,2023-08-15
856,Customer_856,customer856@example.com,Jaipur,Tamil Nadu,2023-10-09
857,Customer_857,customer857@example.com,Delhi,West Bengal,2024-08-28
858,Customer_858,customer858@example.com,Bengaluru,Rajasthan,2024-07-23
859,Customer_859,customer859@example.com,Lucknow,Delhi,2023-12-19
860,Customer_860,customer860@example.com,Jaipur,West Bengal,2023-11-23
861,Customer_861,customer861@example.com,Jaipur,Rajasthan,2023-06-02
862,Customer_862,customer862@example.com,Chennai,Rajasthan,2023-07-08
863,Customer_863,customer863@example.com,Kolkata,Uttar Pradesh,2023-09-04
864,Customer_864,customer864@example.com,Hyderabad,Tamil Nadu,2023-05-28
865,Customer_865,customer865@example.com,Lucknow,Delhi,2024-07-29
866,Customer_866,customer866@example.com,Jaipur,Rajasthan,2024-07-24
867,Customer_867,customer867@example.com,Kolkata,Karnataka,2024-02-02
868,Customer_868,customer868@example.com,Hyderabad,Tamil Nadu,2023-07-28
869,Customer_869,customer869@example.com,Pune,Maharashtra,2024-04-05
870,Customer_870,customer870@example.com,Pune,Maharashtra,2024-07-02
871,Customer_871,customer871@example.com,Hyderabad,Delhi,2023-10-02
872,Customer_872,customer872@example.com,Jaipur,Gujarat,2024-09-09
873,Customer_873,customer873@example.com,Delhi,Maharashtra,2023-07-12
874,Customer_874,customer874@example.com,Ahmedabad,West Bengal,2023-08-11
875,Customer_875,customer875@example.com,Lucknow,Telangana,2023-12-07
876,Customer_876,customer876@example.com,Chennai,Delhi,2023-08-05
877,Customer_877,customer877@example.com,Hyderabad,Maharashtra,2024-05-05
878,Customer_878,customer878@example.com,Hyderabad,Gujarat,2023-07-29
879,Customer_879,customer879@example.com,Jaipur,Telangana,2024-07-19
880,Customer_880,customer880@example.com,Pune,Tamil Nadu,2024-01-25
881,Customer_881,customer881@example.com,Lucknow,West Bengal,2024-10-26
882,Customer_882,customer882@example.com,Pune,Tamil Nadu,2023-09-25
883,Customer_883,customer883@example.com,Pune,West Bengal,2024-05-24
884,Customer_884,customer884@example.com,Lucknow,Maharashtra,2024-04-25
885,Customer_885,customer885@example.com,Pune,Telangana,2024-01-15
886,Customer_886,customer886@example.com,Pune,Rajasthan,2023-02-16
887,Customer_887,customer887@example.com,Ahmedabad,Telangana,2023-05-30
888,Customer_888,customer888@example.com,Delhi,Tamil Nadu,2024-07-20
889,Customer_889,customer889@example.com,Ahmedabad,Gujarat,2024-03-03
890,Customer_890,customer890@example.com,Chennai,Karnataka,2023-07-20
891,Customer_891,customer891@example.com,Pune,Telangana,2024-01-24
892,Customer_892,customer892@example.com,Ahmedabad,Telangana,2024-05-26
893,Customer_893,customer893@example.com,Kolkata,Maharashtra,2023-09-21
894,Customer_894,customer894@example.com,Lucknow,Uttar Pradesh,2024-04-16
895,Customer_895,customer895@example.com,Bengaluru,Maharashtra,2023-06-23
896,Customer_896,customer896@example.com,Bengaluru,West Bengal,2024-05-15
897,Customer_897,customer897@example.com,Bengaluru,West Bengal,2024-10-19
898,Customer_898,customer898@example.com,Delhi,West Bengal,2023-02-04
899,Customer_899,customer899@example.com,Mumbai,Delhi,2023-01-07
900,Customer_900,customer900@example.com,Jaipur,Karnataka,2024-10-07
901,Customer_901,customer901@example.com,Hyderabad,Maharashtra,2023-06-04
902,Customer_902,customer902@example.com,Delhi,Telangana,2024-06-01
903,Customer_903,customer903@example.com,Lucknow,Maharashtra,2023-03-03
904,Customer_904,customer904@example.com,Ahmedabad,Gujarat,2024-05-09
905,Customer_905,customer905@example.com,Lucknow,Delhi,2023-01-07
906,Customer_906,customer906@example.com,Kolkata,West Bengal,2024-02-26
907,Customer_907,customer907@example.com,Delhi,Delhi,2024-06-26
908,Customer_908,customer908@example.com,Chennai,West Bengal,2023-10-21
909,Customer_909,customer909@example.com,Delhi,West Bengal,2024-11-21
910,Customer_910,customer910@example.com,Jaipur,Karnataka,2023-04-20
911,Customer_911,customer911@example.com,Mumbai,West Bengal,2023-06-02
912,Customer_912,customer912@example.com,Hyderabad,Telangana,2024-09-26
913,Customer_913,customer913@example.com,Kolkata,Tamil Nadu,2023-12-29
914,Customer_914,customer914@example.com,Chennai,Rajasthan,2023-03-22
915,Customer_915,customer915@example.com,Pune,Rajasthan,2024-04-15
916,Customer_916,customer916@example.com,Ahmedabad,Telangana,2023-08-20
917,Customer_917,customer917@example.com,Chennai,Maharashtra,2024-10-31
918,Customer_918,customer918@example.com,Delhi,Maharashtra,2024-02-20
919,Customer_919,customer919@example.com,Jaipur,Rajasthan,2024-07-19
920,Customer_920,customer920@example.com,Lucknow,Delhi,2024-10-14
921,Customer_921,customer921@example.com,Delhi,Karnataka,2023-03-26
922,Customer_922,customer922@example.com,Lucknow,Rajasthan,2024-10-22
923,Customer_923,customer923@example.com,Pune,Gujarat,2023-04-08
924,Customer_924,customer924@example.com,Kolkata,Delhi,2023-08-24
925,Customer_925,customer925@example.com,Hyderabad,Gujarat,2024-05-01
926,Customer_926,customer926@example.com,Chennai,Delhi,2023-03-18
927,Customer_927,customer927@example.com,Chennai,West Bengal,2024-07-31
928,Customer_928,customer928@example.com,Delhi,Karnataka,2023-11-19
929,Customer_929,customer929@example.com,Delhi,Telangana,2024-08-24
930,Customer_930,customer930@example.com,Bengaluru,Rajasthan,2023-03-20
931,Customer_931,customer931@example.com,Chennai,Karnataka,2024-07-31
932,Customer_932,customer932@example.com,Hyderabad,Gujarat,2024-02-03
933,Customer_933,customer933@example.com,Kolkata,Maharashtra,2024-01-29
934,Customer_934,customer934@example.com,Bengaluru,Maharashtra,2024-05-27
935,Customer_935,customer935@example.com,Pune,Delhi,2023-04-11
936,Customer_936,customer936@example.com,Jaipur,Telangana,2023-03-19
937,Customer_937,customer937@example.com,Pune,Gujarat,2024-09-20
938,Customer_938,customer938@example.com,Ahmedabad,Rajasthan,2023-12-01
939,Customer_939,customer939@example.com,Delhi,Tamil Nadu,2024-04-06
940,Customer_940,customer940@example.com,Lucknow,Telangana,2023-12-31
941,Customer_941,customer941@example.com,Kolkata,Rajasthan,2024-03-18
942,Customer_942,customer942@example.com,Bengaluru,Gujarat,2024-11-07
943,Customer_943,customer943@example.com,Jaipur,Maharashtra,2024-09-25
944,Customer_944,customer944@example.com,Chennai,Telangana,2023-03-17
945,Customer_945,customer945@example.com,Mumbai,Tamil Nadu,2023-06-07
946,Customer_946,customer946@example.com,Jaipur,Karnataka,2024-02-03
947,Customer_947,customer947@example.com,Pune,Maharashtra,2023-04-20
948,Customer_948,customer948@example.com,Mumbai,Delhi,2023-11-12
949,Customer_949,customer949@example.com,Lucknow,Maharashtra,2023-10-04
950,Customer_950,customer950@example.com,Mumbai,Karnataka,2023-03-31
951,Customer_951,customer951@example.com,Bengaluru,Rajasthan,2024-04-04
952,Customer_952,customer952@example.com,Kolkata,West Bengal,2024-06-08
953,Customer_953,customer953@example.com,Jaipur,Maharashtra,2023-01-27
954,Customer_954,customer954@example.com,Mumbai,Maharashtra,2024-07-21
955,Customer_955,customer955@example.com,Mumbai,Gujarat,2024-09-04
956,Customer_956,customer956@example.com,Pune,Rajasthan,2023-01-13
957,Customer_957,customer957@example.com,Chennai,Rajasthan,2024-02-02
958,Customer_958,customer958@example.com,Mumbai,West Bengal,2023-09-06
959,Customer_959,customer959@example.com,Ahmedabad,West Bengal,2023-06-23
960,Customer_960,customer960@example.com,Jaipur,Karnataka,2023-05-23
961,Customer_961,customer961@example.com,Chennai,Tamil Nadu,2023-10-02
962,Customer_962,customer962@example.com,Lucknow,Karnataka,2023-03-06
963,Customer_963,customer963@example.com,Bengaluru,Rajasthan,2023-10-10
964,Customer_964,customer964@example.com,Jaipur,Tamil Nadu,2024-05-10
965,Customer_965,customer965@example.com,Mumbai,Maharashtra,2023-09-15
966,Customer_966,customer966@example.com,Hyderabad,Uttar Pradesh,2024-08-31
967,Customer_967,customer967@example.com,Ahmedabad,Telangana,2024-04-13
968,Customer_968,customer968@example.com,Mumbai,Karnataka,2023-11-08
969,Customer_969,customer969@example.com,Delhi,Rajasthan,2023-12-07
970,Customer_970,customer970@example.com,Ahmedabad,Rajasthan,2023-12-04
971,Customer_971,customer971@example.com,Lucknow,Maharashtra,2024-03-16
972,Customer_972,customer972@example.com,Ahmedabad,Karnataka,2023-11-04
973,Customer_973,customer973@example.com,Pune,Gujarat,2023-07-25
974,Customer_974,customer974@example.com,Lucknow,Maharashtra,2023-07-01
975,Customer_975,customer975@example.com,Jaipur,Maharashtra,2023-10-26
976,Customer_976,customer976@example.com,Lucknow,Gujarat,2023-09-06
977,Customer_977,customer977@example.com,Pune,Rajasthan,2023-10-15
978,Customer_978,customer978@example.com,Jaipur,Maharashtra,2023-04-27
979,Customer_979,customer979@example.com,Ahmedabad,Telangana,2024-08-29
980,Customer_980,customer980@example.com,Kolkata,Karnataka,2024-11-29
981,Customer_981,customer981@example.com,Kolkata,Delhi,2024-04-17
982,Customer_982,customer982@example.com,Hyderabad,Uttar Pradesh,2023-10-26
983,Customer_983,customer983@example.com,Mumbai,Rajasthan,2024-11-20
984,Customer_984,customer984@example.com,Lucknow,Karnataka,2024-10-10
985,Customer_985,customer985@example.com,Chennai,Telangana,2023-09-16
986,Customer_986,customer986@example.com,Bengaluru,Rajasthan,2024-01-22
987,Customer_987,customer987@example.com,Mumbai,Uttar Pradesh,2024-09-04
988,Customer_988,customer988@example.com,Lucknow,Gujarat,2024-02-15
989,Customer_989,customer989@example.com,Kolkata,West Bengal,2024-03-04
990,Customer_990,customer990@example.com,Kolkata,Delhi,2024-01-04
991,Customer_991,customer991@example.com,Kolkata,Gujarat,2024-10-15
992,Customer_992,customer992@example.com,Mumbai,Maharashtra,2023-09-12
993,Customer_993,customer993@example.com,Pune,Karnataka,2024-10-24
994,Customer_994,customer994@example.com,Ahmedabad,Delhi,2024-07-30
995,Customer_995,customer995@example.com,Jaipur,Maharashtra,2024-03-16
996,Customer_996,customer996@example.com,Mumbai,Delhi,2023-04-11
997,Customer_997,customer997@example.com,Chennai,Telangana,2024-06-06
998,Customer_998,customer998@example.com,Kolkata,West Bengal,2024-08-17
999,Customer_999,customer999@example.com,Ahmedabad,Telangana,2024-04-01
1000,Customer_1000,customer1000@example.com,Pune,Rajasthan,2024-04-19
